Latitude,Longitude
47.5416596,-0.104033
48.18685,0.65461
47.60187,-0.54432
47.3898051,-0.8641968
47.196248,-0.300124
47.340424,-1.5261169
47.3135078,-0.6105016
49007,47.47
47.42006,-0.56872
48.0498,0.06875
47.987252,0.219201
47.44196,-2.08639
47.69688,0.41558
47.5463155,-0.0917699
47.5463155,-0.0917699
49007,47.46845
47.20801,-2.04548
47.28802,-2.02874
47.33179,-2.42547
47.33179,-2.42547
49007,47.47561
47.33919,-0.7192
47.3482,-2.49104
47.8285371,-0.69874
47.34807,-2.51165
47.11245,-2.1078
72080,48.17135
47.4624625,-0.8891695
47.132471,-0.155922
47.264491,-0.124086
48.30204,-0.61228
47.41247,-2.16561
47.47608,-2.05532
47.43701,-2.19382
47.11722,-2.13555
48.36816,-0.36877
48.3782393,-0.278533
48.3550018,0.01532994
48.3201814,-0.1082216
47.07904,-0.5442
47.9281362,0.48464234
48.480385,-1.034475
44043,47.0886491
47.4436461,-0.1569094
48.0184919,0.56918799
47.13129,-1.29633
48.0200781,0.18235233
47.374,-0.689
47.7250109,-0.9973508
47.4723354,-0.8508103
47.1944213,-0.9998129
47.19419,-1.00251
47.01939,-0.82802
47.33695,-1.26793
47.11526,-2.09882
47.354177,-0.765077
47.55128,-0.1697
47.06298,-2.00689
47.41302,-2.48419
47.13642,-2.24515
44154,47.22849
47.9904646,0.24137494
72257,48.0115312
47.9512712,0.1797479
47.6233726,-0.4697525
47.68077,-0.87456
47.68077,-0.87456
49307,47.40982
47.4429334,-1.5603781
47.219423,0.027497
49007,47.47014
48.25478,-0.49797
47.09617,-1.80608
48.2025312,0.32172428
49377,47.56113
47.214193,-0.078478
47.794407,-0.7250265
47.5399822,-0.1006085
48.0731,-0.79902
47.28917,-2.04012
47.703991,-1.029204
47.235,-2.15321
47.3571981,-0.6328835
47.5212415,-1.7480435
47.5212415,-1.7480435
47.5212415,-1.7480435
47.135169,-0.151886
47.134662,-0.108902
47.55599,-1.72877
47.240738,-0.022583
48.39667,-0.26934
47.989875,0.24834078
47.989875,0.24834078
47.9938294,-0.4004112
47.49806,-0.49594
47.47449,-0.54585
47.3482,-2.49104
47.47437,-0.54598
47.48154,-2.15989
47.0588,-0.8834
47.7102963,0.4749828
72132,48.1828684
47.3803,-2.5492
47.0435364,-1.1116624
47.45736,-0.23024
47.11956,-1.42075
47.10521,-1.86916
47.53015,-0.528
47.2637943,-1.1359016
48.1849345,-0.1259701
47.25969,-2.33939
48.10271,0.78963
47.141,-1.9796
48.06897,-0.77224
48.18495,0.65382
53136,47.9016495
47.81092,-0.82517
47.340424,-1.526117
47.3390717,-1.5263315
47.11445,-2.10009
47.34253,-2.50732
47.49575,-0.04772
47.248168,-0.056832
47.1027,-2.06961
48.07108,-0.76964
47.28707,-2.03524
47.3638535,-1.0127512
48.18342,-0.12749
47.2639191,-1.1357089
47.38719,-0.86475
47.32795,-2.42927
47.28979,-2.39652
47.28979,-2.39652
47.35129,-2.51104
47.25969,-2.3394
47.540328,-0.1012378
48.18342,-0.12749
48.18342,-0.12749
47.68067,-0.96653
47.17983,-2.15796
47.362077,-1.0341888
47.362073,-1.0341889
47.5849163,-0.7607102
47.5042677,-0.8012222
47.600389,-0.675206
47.08059,-2.04087
47.3660958,-0.4319011
47.47271,-0.56518
47.98741,0.2192
46.9874498,-1.8161351
47.13109,-2.21795
47.35118,-2.51103
47.18433,-2.15187
47.3617072,-0.8594096
44055,47.27951
47.28151,-2.39446
47.9024607,0.57448869
47.222978,0.028692
48.06894,-0.82919
47.04297,-1.95329
48.0075911,0.17332529
47.304492,0.00261
47.265998,-0.021585
47.20571,-2.0439
47.8289044,-0.6989754
47.27758,-2.42888
48.0000404,0.18205926
47.79231,0.41169
47.5846563,-0.7606207
47.6638768,-0.5716989
47.4742581,-0.5621957
47.24637,-2.1637
47.44022,-2.32633
47.08155,-2.0362
47.08144,-2.03627
47.87955,0.10375
47.1742426,-1.2048835
47.5399822,-0.1006085
47.81219,-0.09417
48.3028047,-0.6178712
47.56388,-0.50976
49007,47.46903
48.0087827,0.19840411
48.19308,0.296003
47.47656,-0.55738
44211,47.3482
47.1849629,0.030207
72181,47.9895037
47.9938294,-0.4004112
47.24693,-2.16416
48.07349,-0.77237
47.5463155,-0.0917699
47.29708,-2.51488
47.12882,-2.21889
47.3362598,-1.5257066
47.04386,-1.95531
47.22976,-2.17802
47.987252,0.219201
47.3898383,-0.8639788
47.24714,-2.16447
48.3751092,-0.867924
48.0785146,-0.7669906
47.8649,-1.0666507
47.16544,-2.16717
47.38183,-2.5469
47.11478,-2.0983
47.26661,-2.34752
47.13614,-2.24481
47.29708,-2.51488
48.068775,-0.7725109
49183,47.5186226
49183,47.5180382
49183,47.5186226
48.3751788,-0.8678022
48.07045,-0.77276
48.2589929,0.11479705
47.9839581,0.2506153
47.26182,-2.01484
48.0969114,-0.3481676
47.8955946,0.65621355
48.2545001,-0.4976474
48.322531,0.03877842
47.56275,-0.42285
48.06978,0.58709
48.4484107,-0.9648469
47.4383038,-1.4952326
48.1849345,-0.1259701
47.2189382,-0.7272148
47.3350075,-1.6978862
47.12136,-0.71332
47.3593505,-0.434335
49022,47.31248
47.35712,-0.6566
48.24671,0.25778
47.06742,-0.81379
47.2607929,-1.0436977
47.9372283,0.66252913
48.0265,0.75607
47.28334,-2.41
48.0007657,0.19202859
48.1828727,0.64812978
47.49806,-0.49594
47.49806,-0.49594
47.00581,-0.74454
47.689224,-0.868363
47.68077,-0.87456
47.68077,-0.87456
47.68077,-0.87456
47.68077,-0.87456
47.2091008,-0.7223669
49218,47.2213908
47.20911,-0.72278
47.2092317,-0.9813708
47.3349261,-1.6979943
44055,47.28668
44055,47.28668
47.437677,-0.215347
47.11572,-2.1036
47.11596,-2.09331
47.96326,-0.65073
47.235,-2.15321
47.950374,-0.7204948
47.50427,-0.57823
48.1836267,0.64834952
47.34255,-2.50723
47.235,-2.15321
47.3504282,-0.3864917
47.5212415,-1.7480435
47.5212415,-1.7480435
47.5212415,-1.7480435
48.03857,0.5867
47.186754,-0.184848
47.4744865,-0.5458529
47.47437,-0.54598
47.215719,-0.022048
47.3897315,-0.8641262
72132,48.1830187
47.34963,-2.51305
47.38035,-2.54922
47.11433,-2.10683
48.0644343,0.72776176
47.1683149,-1.3224509
47.1141203,-1.2921146
44100,47.1199393
44182,47.16574
47.9861276,0.2119339
47.2638643,-1.135565
47.11699,-2.10118
49023,47.1945
48.0069739,0.1978573
48.3520639,-0.077065
47.250104,-0.071241
47.4864454,-0.1880982
47.80041,-0.78152
48.07268,-0.77307
48.12273,-0.72003
,72181
48.4161632,-0.8165365
47.3975725,-0.4507437
47.98791,0.18714
47.11478,-2.09825
48.0640821,-0.7510104
47.260896,-0.076459
47.9510099,-0.5569358
48.1850116,0.65362294
47.5354262,-0.6675958
47.1659,-2.16241
48.1841027,0.64812549
48.2331332,-0.2451855
48.1854283,0.42745403
47.84185,-1.04382
48.3600783,-0.0776124
48.3600783,-0.0776124
47.4712,-0.55204
47.9995845,0.1851316
47.440591,-0.217616
47.393934,-0.2755548
48.4531505,-0.5714393
48.33602,-0.401032
48.18289,0.64892
44126,47.13902
47.27692,-2.42908
49200,47.54467
47.34847,-2.51176
48.302401,-0.6194756
72153,47.7904938
47.5410397,-0.1012308
47.24693,-2.16416
48.07286,-0.75905
47.272372,-0.107055
47.34523,-2.5123
44161,47.52263
47.3152075,-1.3023856
47.2893881,-1.261736
72181,48.0083543
48.07322,-0.77279
47.7429796,-1.1795366
48.18342,-0.12749
47.27952,-2.47965
47.19496,-2.15253
47.3959507,-1.557379
47.2378741,-1.3486815
47.322209,-1.7506055
47.38105,-2.54633
48.089987,0.651629
47.13614,-2.24483
47.42916,-2.39079
72068,47.7273
47.8477697,-0.9487487
48.08168,-0.80411
47.28489,-2.39486
47.11014,-2.0882
72181,47.9700844
48.0770868,-0.661538
48.0387437,0.5917076
48.1457929,0.3612598
47.075773,-1.3981269
,
47.32778,-2.42935
47.1823,-2.14801
47.10491,-2.09177
47.3352257,-1.6977789
47.37917,-2.54748
47.12957,-1.9693
48.080236,0.416376
47.38622,-2.50241
47.2296,-2.17567
47.2296,-2.17567
47.284042,-1.255967
49007,47.47805
47.12658,-2.2208
47.09688,-1.8146
47.30127,-2.36924
47.26145,-2.34211
47.504608,-1.761477
48.103424,0.790229
47.3389714,-1.2748911
47.3391993,-1.2743858
48.0756,-0.77167
47.3392082,-1.2743996
47.10716,-2.0971
72181,47.9819831
47.11478,-2.0983
48.08317,-0.75763
48.3508664,0.3694381
48.007485,0.20950997
48.07188,-0.77666
46.98893,-1.81588
47.0662,-1.98088
47.37413,-2.55612
47.3482,-2.49104
47.27559,-2.42614
48.0756,-0.77167
47.3313,-2.42753
47.06311,-2.00082
47.9839581,0.2506153
47.9839581,0.2506153
48.4185052,0.28560237
47.3419,-1.16515
49007,47.47061
47.28665,-2.01706
47.3601227,-1.0372922
72071,47.6968679
47.084919,-1.2758318
48.3599165,-0.0775099
49328,47.2723716
48.23373,0.15633
47.3575935,-0.6556963
47.07984,-2.03479
47.217012,0.055025
47.84697,-0.94925
47.09617,-1.80608
47.32805,-2.42691
47.759357,0.275119
47.83961,-0.3365
49007,47.46929
72181,48.00717
47.11117,-2.06975
72264,47.8404856
47.0806,-2.03656
47.07716,-1.24846
47.27724,-2.4808
48.2545001,-0.4976474
47.0333,-1.97139
47.06166,-0.88007
47.25961,-2.01623
48.18549,0.65142
44182,47.18397
47.102971,-1.201096
47.3653695,-1.5024275
48.29561,-0.55681
48.4133007,-0.8136555
48.4132874,-0.8138036
47.23646,-2.15602
47.9999399,0.1885454
49007,47.47351
49007,47.46124
47.47527,-0.56217
48.0820006,-0.7917636
47.2477,-2.16816
47.3391589,-1.5269323
48.093372,0.466151
47.3913614,-0.7955573
49054,47.556054
47.8264624,-0.7028631
48.0157803,0.1609266
48.1849345,-0.1259701
47.37984,-2.5484
47.83182,-0.32222
47.3136946,-0.4602744
48.18342,-0.12749
48.10854,-0.07504
47.3396872,-1.2746488
48.134844,0.600468
47.39965,-2.30578
47.12076,-2.08634
47.956751,0.226448
47.34865,-2.48973
47.8640363,-1.0680025
47.4581,-2.00613
47.06294,-2.00072
47.4568462,-0.2728432
47.08045,-2.03666
48.18751,0.64156
47.22794,-2.17241
47.3956068,-0.887657
47.22794,-2.17241
47.39943,-2.4601
47.38097,-2.54619
47.12261,-2.05399
47.206472,-0.9916559
48.060283,0.493572
47.1823,-2.14801
48.1850759,0.65403063
47.8143246,-0.6998279
47.217012,0.055025
47.217012,0.055025
47.2033403,-1.3862178
49069,47.33812
47.5949121,-0.1830741
47.244,-2.31366
47.0636,-2.00059
47.11596,-2.09331
49248,47.7408429
47.42931,-2.39061
47.42931,-2.39061
47.42931,-2.39061
47.8134382,-0.0831326
48.0640821,-0.7510104
47.11534,-2.10528
48.1849345,-0.1259701
47.27845,-2.43004
47.27843,-2.4299
48.2559661,-0.4950957
44131,47.11524
47.1128,-2.13151
47.0983526,-1.3846744
53130,48.07268
47.7025173,-1.0280353
47.237984,-0.59865
47.028094,-0.944358
47.30074,-0.6309891
47.8442177,0.7356989
47.28377,-2.3919
47.248323,-0.14653
49353,47.44495
47.5722159,-0.9745085
47.4864291,-0.1880811
47.38099,-2.54631
47.6882776,-0.8906466
47.31761,-1.67403
47.260744,-0.076559
47.256781,-0.072823
47.37988,-2.54965
47.1147,-2.09828
47.9975296,0.25494907
47.12947,-1.9693
47.994947,0.42314799
47.28985,-2.0321
47.07714,-2.03657
47.7019422,-1.0282429
72181,47.9567918
49007,47.47353
47.6268109,-0.7182996
47.18434,-2.15194
47.8387419,-0.3304421
48.43828,-0.18571
48.18336,-0.893789
47.26842,-2.16782
47.90348,0.57453
48.19478,-0.06021
47.428812,-1.497195
48.18635,-0.09261
48.2931928,0.04826416
48.023031,0.200556
47.33232,-0.47697
47.44973,-2.31704
47.115537,-2.104171
47.180467,-2.149204
47.081132,-2.038009
48.154954,-0.402774
47.081132,-2.038009
47.081132,-2.038009
47.081132,-2.038009
47.137401,-2.190495
47.523954,-0.213501
53023,48.183226
47.081132,-2.038009
48.096699,-0.354074
48.197008,-0.374016
47.081132,-2.038009
47.245513,-2.167894
48.096699,-0.354074
47.20608,-2.045581
47.081132,-2.038009
48.096699,-0.354074
72257,48.00494
47.11486,-2.10036
48.3428591,0.13580222
47.29301,-2.50952
72294,48.3504738
47.69581,0.41752
47.29379,-2.35853
72181,47.9914801
48.3451355,0.2316809
72181,47.956073
48.0008927,0.19206612
47.956751,0.226448
47.0775,-1.98183
49007,47.46924
49007,47.46922
47.33226,-0.4504
47.3898268,-0.8639123
48.30253,-0.61984
44217,47.3349082
47.23448,-2.17818
72153,47.7904829
47.3482,-2.49104
47.3153126,-1.3024291
47.8135369,-0.083314
49331,47.7017294
48.3030362,-0.617964
47.2138481,-0.7326127
47.100094,-0.995558
49331,47.7017294
47.3897315,-0.8641262
47.33226,-0.4504
49244,47.3897315
,49328
47.5413016,-0.1019879
47.5212415,-1.7480435
48.0968889,-0.3482986
47.184462,-0.25867
47.47437,-0.54598
47.235,-2.15321
47.235,-2.15321
47.235,-2.15321
47.235,-2.15321
47.3897315,-0.8641262
47.13388,-1.98851
47.7094276,0.5163108
47.3336891,-1.0499858
47.335051,-1.698076
47.7031366,-0.9299287
48.1849345,-0.1259701
47.333567,-1.0499375
47.11591,-2.10163
47.7094276,0.5163108
47.7094276,0.5163108
48.4375505,-0.4979897
47.29421,-2.51382
47.3482,-2.49104
47.903517,0.57223578
48.019109,0.56953131
47.27168,-2.34392
47.265998,-0.021585
46.9930029,-1.8185859
48.0974784,-0.351534
47.29301,-2.50952
47.06299,-2.00074
47.06419,-1.99477
47.40918,-2.31533
47.750592,-0.417059
47.66801,0.31686
47.61247,0.3386
47.09364,-0.42031
47.05785,-0.87987
47.05785,-0.87987
47.8134382,-0.0831326
47.41106,-2.44211
47.51661,-2.03701
47.0662,-1.98092
47.25976,-2.33934
47.35487,-2.48893
48.38383,-0.4096182
47.9333818,-0.8954235
49007,47.47
47.844333,0.73576328
47.1145,-2.0982
47.3279,-2.42675
49244,47.3897315
47.83006,-0.70629
48.25478,-0.49797
48.25478,-0.49797
47.132471,-0.155922
47.79086,-0.44237
47.9220861,-0.6768688
47.27724,-2.4808
47.82844,-0.69809
48.1849345,-0.1259701
48.1849345,-0.1259701
48.1849345,-0.1259701
48.1849345,-0.1259701
48.1849345,-0.1259701
47.27724,-2.4808
49007,47.47
48.11512,0.5165
47.267833,-0.103045
48.400865,-0.512317
72181,47.9861276
53122,48.2545177
47.693687,-0.753628
47.719751,-0.683083
49018,47.49575
47.475279,-1.764935
47.475279,-1.764935
48.09901,-0.78975
47.248168,-0.056832
47.34365,-2.508
47.69878,0.10281
,44049
47.34751,-2.51179
48.3751117,-0.8680704
48.4162179,-0.8165558
47.26507,-1.24252
48.1164687,0.5183038
48.076935,0.300514
48.18342,-0.12749
47.10066,-1.81149
47.404667,-2.005393
47.223248,0.028187
48.342845,0.1360329
48.103424,0.790229
48.377657,-0.864287
48.0007657,0.19202859
47.825249,-0.7036829
47.8314959,-0.7038722
48.15094,0.50667
47.06295,-2.00073
48.0007657,0.19202859
47.075682,-1.2507469
44217,47.3349082
48.3751754,-0.8678936
47.12772,-2.22121
47.2991871,-0.8486389
47.38953,-2.29588
47.439552,-1.5009189
47.33127,-2.42752
47.23648,-1.98842
47.03342,-1.92057
48.13784,0.79544
44217,47.3352257
47.8302394,0.64659392
47.33944,-0.71058
72269,47.9203727
47.2225699,-0.4549689
47.387169,-0.4135637
47.3981013,-0.3155163
48.3750985,-0.8679857
48.1796705,0.42426271
47.9839581,0.2506153
47.539881,-0.282311
47.7514091,-0.4308932
47.498807,-0.301269
48.0906675,0.28360535
72181,47.9572054
47.9152586,0.32972523
47.328,-2.42976
47.07856,-2.03789
48.06159,-0.79253
47.3442154,-1.2075753
47.11591,-2.10254
48.3037029,-0.6157286
48.3037458,-0.6156883
48.05939,-0.75871
44135,47.26095
47.24693,-2.16416
47.3527128,-0.4542547
47.3390633,-1.275049
47.369848,-0.4674937
47.2897,-2.02828
47.27554,-2.42638
47.0850066,-1.2757674
47.17396,-2.16443
47.17405,-2.16444
47.11495,-2.0983
47.2654,-2.33703
48.0505002,0.63659171
47.17933,-2.16011
47.12957,-1.9693
46.88512,-1.5981
47.9839581,0.2506153
47.0983526,-1.3846744
47.4744865,-0.5458529
47.221398,-0.018063
47.309066,-0.263515
47.9843953,-0.2880812
48.0237006,0.65365897
48.22096,0.59282
47.34544,-0.69304
47.15179,-1.01745
47.504608,-1.761477
48.06556,-0.77102
47.3542584,-0.7647597
47.3389714,-1.2748911
47.337469,-1.267219
47.7601711,0.2747368
47.2069,-2.03333
48.3061239,-0.620935
72181,47.9941677
72181,47.9941677
72181,48.00272
72181,48.00415
48.0074886,0.20950996
47.06529,-1.99373
44217,47.3350366
47.2769,-2.0558
47.2664812,-0.1036392
